in|0.008640984073281288, not|0.025938022881746292, a|0.006135838106274605, lot|-0.006469808518886566, of|0.00033414835343137383, words|0.0980369821190834, what|0.0021815351210534573, is|0.007158270105719566, behind|-0.05713634192943573, the|0.0018737390637397766, man|0.007344778627157211	collar	dog	0	2477
in|-0.16820554435253143, not|-0.06908286362886429, a|0.0368233323097229, lot|-0.035276398062705994, of|0.0366586297750473, words|-0.006666632369160652, is|0.008859401568770409, this|-0.025232918560504913, room|0.0437125638127327, a|0.003045781049877405, bathroom|0.049256112426519394	yes	yes	1	96998
in|0.07295403629541397, not|0.0898662582039833, a|-0.026653630658984184, lot|0.02410779893398285, of|0.006431087385863066, words|0.04607492685317993, where|0.0234526377171278, is|0.005897548981010914, the|-0.0014916101936250925, hand|-0.0037433053366839886, towel|-0.015364090912044048	soap		0	96998
in|0.0021445308811962605, not|-0.0027624880895018578, a|0.0024829539470374584, lot|0.03665180876851082, of|0.004504782147705555, words|0.035408854484558105, what|0.058307547122240067, is|0.015446508303284645, the|0.01342353317886591, cat|-0.04789643734693527, doing|0.17050915956497192	drinking		0	311531
in|-0.10853435099124908, not|-0.41381657123565674, a|0.07184862345457077, lot|0.05800620838999748, of|-0.09178079664707184, words|-0.28974172472953796, would|0.12152834981679916, a|0.04069680720567703, vegetarian|0.18838483095169067, eat|0.042361821979284286, this|0.03971874713897705	no	no	1	389389
in|0.05544990673661232, not|0.09509383141994476, a|-0.013593138195574284, lot|0.001870978157967329, of|0.008646998554468155, words|0.0405857227742672, is|-0.0026491559110581875, the|0.0012970621464774013, toilet|-0.008628623560070992, lid|-0.006012418307363987, up|0.002439767587929964	toilet paper	yes	0	253441
in|-0.14590537548065186, not|-0.4993187189102173, a|0.08532942086458206, lot|0.13187173008918762, of|-0.1067691445350647, words|-0.5215535163879395, is|-0.030691510066390038, the|0.03871115297079086, faucet|0.3122450113296509, turned|0.35976487398147583, on|0.011870299465954304	no	no	1	253441
in|0.024729706346988678, not|1.2211734429001808e-05, a|-0.021577131003141403, lot|0.08287603408098221, of|0.012042474001646042, words|-0.19176030158996582, how|0.2541744112968445, many|0.3137468993663788, sinks|0.07096076756715775, are|-0.0020631663501262665, there|0.0333753377199173	2	1	0	436848
in|-0.2891170382499695, not|-0.21165938675403595, a|0.0740070641040802, lot|0.014428314752876759, of|0.03913559764623642, words|-0.1927662193775177, does|0.04375225305557251, the|-0.008725596591830254, weather|0.06401770561933517, appear|0.05690854787826538, rainy|0.22449779510498047	yes	yes	1	4576
in|-0.019344067201018333, not|-0.04121636971831322, a|-0.003726452821865678, lot|0.05800618976354599, of|0.009933068417012691, words|-0.14726273715496063, how|0.14725054800510406, many|0.2595672309398651, cranes|0.09692221879959106, are|-0.045541323721408844, there|0.007071896456182003	2	2	1	4576
in|-0.06434418261051178, not|0.009544659405946732, a|0.02221974916756153, lot|0.055338140577077866, of|0.03219639137387276, words|-0.24965466558933258, what|0.16935130953788757, color|0.6476931571960449, is|0.04294811934232712, the|-0.03102383017539978, light|0.24977821111679077	red	red	1	333746
in|-0.15820470452308655, not|-0.046334054321050644, a|0.0528765507042408, lot|-0.10896291583776474, of|0.03393683210015297, words|0.06218376383185387, how|-0.16853180527687073, tall|-0.0068360003642737865, is|-0.007407737895846367, the|-0.0009049475193023682, grass|0.05667572841048241	yes		0	4229
in|0.0005299784243106842, not|0.0043236007913947105, a|0.0010812500258907676, lot|0.0007614411297254264, of|0.0027010845951735973, words|-0.016936231404542923, which|0.012383535504341125, vases|0.003330129897221923, are|0.004581652581691742, very|-0.014759397134184837, similar|0.03680898994207382	curtains	yes	0	382758
in|0.02117905579507351, not|0.050567734986543655, a|0.00145328463986516, lot|-0.004746312275528908, of|0.005734828766435385, words|-0.04472510889172554, what|0.028111068531870842, is|-0.007669447921216488, causing|0.00845793355256319, the|0.0023958957754075527, traffic|-0.019699180498719215	tires	bicycles	0	321886
in|-0.15528973937034607, not|-0.02968711405992508, a|0.017610277980566025, lot|-0.04383566975593567, of|0.03396666422486305, words|-0.022637879475951195, is|0.004678528290241957, this|-0.019152425229549408, the|-0.001180416438728571, united|-0.10344365984201431, states|-0.08218856900930405	yes	no	0	321886
in|-0.0539114810526371, not|-0.3854880630970001, a|0.06430244445800781, lot|0.10010018944740295, of|-0.09802167117595673, words|-0.3658973276615143, is|-0.031779199838638306, this|0.060876235365867615, a|0.01487204059958458, color|0.2481459528207779, photo|0.07462829351425171	no	no	1	200739
in|-0.23346933722496033, not|0.025714285671710968, a|0.04038369655609131, lot|-0.1114577203989029, of|0.05394371971487999, words|0.0047343410551548, does|0.018799446523189545, the|-0.012080676853656769, cake|-0.02159002237021923, look|0.051337458193302155, rich|-0.017661817371845245	yes	yes	1	519182
in|0.2610898017883301, not|0.07872472703456879, a|-0.05146509036421776, lot|0.052338529378175735, of|0.0180272925645113, words|0.3547172546386719, will|0.01788618229329586, this|0.005236698314547539, game|-0.009746571071445942, be|0.01429117564111948, televised|-0.017678678035736084	bank of america	yes	0	383384
in|-0.04493905231356621, not|-0.04123770445585251, a|0.04543735459446907, lot|0.0902324989438057, of|0.050343576818704605, words|-0.7615116834640503, what|0.28586938977241516, sport|0.6182543635368347, are|0.1312088966369629, they|-0.020458029583096504, playing|0.44057315587997437	baseball	baseball	1	383384
in|-0.03377118706703186, not|-0.24992991983890533, a|0.04358827322721481, lot|0.0670749843120575, of|-0.05856889858841896, words|-0.23522591590881348, is|-0.023531101644039154, this|0.02656744420528412, a|0.03353073447942734, personal|0.2248172014951706, bathroom|-0.010759830474853516	no	yes|no	1	196342
in|0.019858578220009804, not|0.0182772446423769, a|-0.013858973979949951, lot|0.0392705500125885, of|0.009152729995548725, words|-0.08626872301101685, how|0.08093012869358063, many|0.14634361863136292, animals|-0.008047517389059067, are|0.002800168702378869, there|0.0060249133966863155	3	5	0	239861
in|-0.02482317015528679, not|0.08521445840597153, a|-0.00239224242977798, lot|0.07290428876876831, of|0.015128819271922112, words|-0.22054672241210938, what|0.1924031376838684, orange|0.32118526101112366, vegetable|0.12471187859773636, is|0.0017827893607318401, shown|0.012573116458952427	carrots	carrots|carrot	1	508489
in|0.057378772646188736, not|0.07936704158782959, a|-0.0073821344412863255, lot|0.0007065823883749545, of|0.013022549450397491, words|0.07154504954814911, is|0.00485072610899806, this|-0.0074354251846671104, a|-0.00790740828961134, vegetarian|0.007664990611374378, meal|-0.003078205743804574	macaroni	yes|no	0	497375
in|-0.0452607087790966, not|-0.15677395462989807, a|0.0388176403939724, lot|0.09245670586824417, of|0.025610167533159256, words|-0.4724079370498657, what|0.1294396072626114, color|0.8435412049293518, is|0.05187012627720833, the|-0.013083991594612598, horse|0.11254337430000305	white	white	1	499672
in|-0.04863787069916725, not|0.23707857728004456, a|0.03166084364056587, lot|-0.07699724286794662, of|0.019216304644942284, words|0.08964987099170685, what|0.16815459728240967, color|-0.11085708439350128, is|-0.004236207343637943, the|-0.02141653187572956, bridle|0.19763337075710297	harness	red	0	499672
in|-0.030718840658664703, not|-0.012881815433502197, a|0.022714989259839058, lot|0.014217421412467957, of|0.020973386242985725, words|-0.19588375091552734, what|0.07003873586654663, color|0.2511189579963684, is|0.018731439486145973, the|-0.012970978394150734, truck|0.05015406012535095	silver	red	0	91636
in|-0.2105904519557953, not|-0.10945581644773483, a|0.07774058729410172, lot|-0.05821365490555763, of|0.0377981998026371, words|-0.08559577167034149, is|-0.004468434490263462, the|-0.031053483486175537, figurine|0.07929263263940811, life|0.11616478860378265, size|-0.0825827568769455	yes	no	0	153288
in|-0.005862004589289427, not|-0.023732507601380348, a|-0.000999844167381525, lot|0.0024946138728410006, of|-0.00549226114526391, words|0.026445042341947556, what|-0.005644422490149736, is|-0.004776285961270332, the|0.005054897628724575, table|0.0028902182821184397, number|0.09384769201278687	350	40	0	551581
in|0.009395002387464046, not|-0.007079022470861673, a|-0.0013230331242084503, lot|0.00494509469717741, of|-0.002270083874464035, words|0.02337624691426754, what|0.007646169513463974, is|-0.0010790815576910973, this|-0.001125516020692885, boy|0.0030461340211331844, holding|-0.00043441858724690974	club	wii remote	0	324419
in|-0.009475039318203926, not|0.004654199816286564, a|0.009534340351819992, lot|-0.0026720454916357994, of|0.0054754819720983505, words|-0.025651754811406136, what|0.02661699242889881, are|0.012904112227261066, the|0.0015915771946310997, kids|0.013779433444142342, holding|0.05578869208693504	racket	tennis rackets|rackets	0	283772
in|0.015864970162510872, not|0.14095699787139893, a|-0.00921148806810379, lot|0.053854312747716904, of|0.029274800792336464, words|-0.2170904129743576, what|0.18168717622756958, food|0.10909780859947205, is|0.0018988188821822405, orange|0.11461236327886581	carrots	carrot	0	133050
in|0.022421767935156822, not|0.07698866724967957, a|-0.011601630598306656, lot|-0.00442102737724781, of|0.0081942742690444, words|0.0064707063138484955, is|-0.007051136810332537, the|-0.002791411243379116, food|0.0020796610042452812, healthy|-0.03431409224867821	pickles	yes	0	181796
in|-0.032163992524147034, not|-0.1736603081226349, a|0.04653649404644966, lot|0.05135886371135712, of|-0.00026563694700598717, words|-0.12305913865566254, what|0.135027676820755, room|0.30991318821907043, is|0.03192375972867012, this|0.06324601918458939	bathroom	bathroom	1	96998
in|-0.1223660558462143, not|0.04663651064038277, a|0.002378792967647314, lot|-0.08082263171672821, of|0.0561898872256279, words|0.07003329694271088, are|-0.012937789782881737, these|-0.017303388565778732, bananas|-0.063407301902771, ripe|-0.001892643515020609	yes	no	0	160889
in|-0.007758686318993568, not|0.023562591522932053, a|0.024655405431985855, lot|0.003936811350286007, of|0.009201188571751118, words|0.16274292767047882, what|0.026291614398360252, room|-0.020209264010190964, is|0.004553773440420628, this|0.04276168346405029	toilet	bathroom	0	253441
in|0.038457952439785004, not|0.045622363686561584, a|-0.01057880837470293, lot|-0.003023806493729353, of|0.0052397348918020725, words|0.0011094009969383478, is|-0.0036524576134979725, there|0.00047163254930637777, a|-0.006403733976185322, mirror|-0.0002164603938581422	towel rack	yes	0	436848
in|-0.17663472890853882, not|-0.1464608609676361, a|0.04439285397529602, lot|-0.04639407619833946, of|0.048586782068014145, words|0.037734244018793106, where|-0.01872982829809189, is|-0.0008254697895608842, the|0.0023081828840076923, giraffe|0.036755528301000595	yes	zoo	0	398519
in|-0.0084786806255579, not|0.05777137354016304, a|0.023477135226130486, lot|-0.028635267168283463, of|0.02022714540362358, words|0.04810456186532974, what|0.1377863883972168, season|-0.11010009050369263, is|0.02383754588663578, it|0.021838108077645302	giraffe	fall|summer	0	398519
in|-0.2140062004327774, not|-0.15627631545066833, a|0.05180071294307709, lot|-0.07317885756492615, of|0.04000493884086609, words|0.04012918844819069, where|-0.04961197078227997, is|-0.012622494250535965, the|0.0028543570078909397, train|-0.026056496426463127	yes	on tracks	0	333746
in|-0.20929627120494843, not|-0.25863346457481384, a|0.0633939877152443, lot|-0.004389009438455105, of|0.03913099318742752, words|-0.05691242590546608, is|0.0028687119483947754, the|0.004649278707802296, building|0.06224767491221428, white|0.25727924704551697	yes	yes	1	111546
in|-0.19851872324943542, not|-0.31507858633995056, a|0.07764626294374466, lot|-0.0076913535594940186, of|0.023368356749415398, words|-0.029881484806537628, is|-0.005114375613629818, the|-0.011671197600662708, building|0.05055755004286766, ornate|0.20720210671424866	yes	yes	1	111546
in|-0.08129101246595383, not|-0.13017486035823822, a|0.028226252645254135, lot|0.023852432146668434, of|0.01652645319700241, words|-0.424326628446579, what|0.1133795827627182, season|0.671123743057251, is|-0.024605723097920418, it|0.03616567701101303	winter	winter	1	239861
in|0.05782589688897133, not|-0.0002709173131734133, a|-0.014842742122709751, lot|0.016047872602939606, of|0.0020590315107256174, words|-0.02515523135662079, what|0.02205287106335163, animal|0.0362931527197361, is|-0.007668566890060902, that|0.015172464773058891	fish	sheep	0	239861
in|-0.2333427369594574, not|-0.14881576597690582, a|0.04422607645392418, lot|-0.025708790868520737, of|0.03879162296652794, words|-0.06335701793432236, is|0.00476135453209281, this|-0.03102933242917061, mexican|0.13078440725803375, food|0.015606319531798363	yes	yes|no	1	497375
in|-0.21860843896865845, not|-0.18143990635871887, a|0.021554362028837204, lot|-0.005228673107922077, of|0.04312120005488396, words|-0.14212679862976074, is|-0.003348669270053506, the|-0.01175919733941555, horse|-0.09487000852823257, calm|0.3307582139968872	yes	yes	1	499672
in|-0.20625856518745422, not|-0.04671193286776543, a|0.01981116458773613, lot|-0.03778860718011856, of|0.051243264228105545, words|-0.10579705238342285, is|-0.0022430408280342817, the|0.0019516060128808022, day|-0.07347429543733597, overcast|0.03368479385972023	yes	yes	1	124952
in|-0.22996151447296143, not|-0.13224215805530548, a|0.03147033229470253, lot|-0.05498523265123367, of|0.04558657482266426, words|-0.026943789795041084, is|0.004891571588814259, this|-0.0356593057513237, a|0.014790944755077362, costume|0.06043167784810066	yes	no	0	153288
in|-0.17943331599235535, not|-0.19186963140964508, a|0.02678162418305874, lot|-0.010943970642983913, of|0.03187361732125282, words|-0.1403900533914566, is|0.0021119925659149885, the|-0.015446003526449203, door|0.03559593856334686, open|0.11951761692762375	yes	yes	1	230610
in|0.019519800320267677, not|0.04255906492471695, a|-0.006913760211318731, lot|-0.006781032308936119, of|0.008720173500478268, words|0.0074924286454916, name|0.022706806659698486, objects|-0.005501694045960903, on|0.006025312934070826, left|0.005528072826564312	keyboard		0	20481
in|0.054774899035692215, not|-0.00023584812879562378, a|-0.004343820735812187, lot|0.011859491467475891, of|0.008905063383281231, words|-0.053200919181108475, which|0.032706119120121, objects|0.012643090449273586, look|0.0022072254214435816, empty|0.006219547241926193	books		0	20481
in|0.05814423784613609, not|-0.03561617061495781, a|-0.01667104661464691, lot|0.106318399310112, of|0.000340274884365499, words|0.07664696127176285, where|0.042715027928352356, is|0.027679795399308205, the|-0.022712962701916695, mug|0.16441574692726135	coffee		0	20481
in|-0.28241410851478577, not|-0.04538605362176895, a|0.03334064781665802, lot|-0.07353375852108002, of|0.0564776211977005, words|-0.07935095578432083, are|-0.012204726226627827, these|0.007631242275238037	yes	no	0	389389
in|0.09493765234947205, not|0.22140823304653168, a|-0.010670810006558895, lot|-0.012827112339437008, of|0.03489939495921135, words|0.03538473695516586, are|-0.010746706277132034, there|0.02121044509112835, oranges|-0.022833652794361115	bananas	no	0	160889
in|-0.007077603600919247, not|-0.019274745136499405, a|-0.004544355906546116, lot|0.02417927049100399, of|0.003409736091271043, words|-0.09165199100971222, how|0.05251053720712662, many|0.09141615778207779, clocks|0.011889377608895302	1	20|21	0	166437
in|0.026292162016034126, not|-0.0048536318354308605, a|-0.005055519752204418, lot|0.023398002609610558, of|-0.0017531495541334152, words|0.04427545145153999, are|-0.0033120973967015743, these|-0.006271305959671736, vegetables|-0.003258692566305399	sauce	yes	0	461758
in|-0.022019077092409134, not|0.038700737059116364, a|0.003495148615911603, lot|0.009655946865677834, of|0.007463761139661074, words|-0.03499048575758934, what|0.042849935591220856, does|0.030833197757601738, it|-0.0011502276174724102, look|0.0048740883357822895, like|0.009358599781990051, someone|0.0195856261998415, accidentally|-0.040235526859760284, smeared|0.028232235461473465, all|0.013558202423155308, over|0.0006170796696096659, the|0.015047503635287285, monkey's|0.012300954200327396, mouth|0.08364970982074738	teeth		0	176363
in|-0.07354288548231125, not|-0.04241407662630081, a|0.020799122750759125, lot|0.004912945907562971, of|0.007998432032763958, words|-0.0861925408244133, is|-0.001295258291065693, the|-0.006271124817430973, person|0.03064108081161976, with|-0.0005428617587313056, the|-0.0019733235239982605, green|0.02317430078983307, shirt|0.03610769659280777, a|0.021433282643556595, man|0.04410163313150406, or|0.08455672860145569, a|0.024134304374456406, woman|0.1447248011827469	woman	woman	1	570039
in|0.015095076523721218, not|0.02758939005434513, a|-0.006830492056906223, lot|0.003055307548493147, of|0.008955806493759155, words|-0.02366953343153, what|0.019761696457862854, is|0.004404832608997822, sitting|0.003977603744715452, on|0.0038026138208806515, the|0.006599886808544397, desk|0.003621565643697977, in|-0.006139163393527269, front|0.004571997094899416, of|0.007743816822767258, the|0.00736838998273015, boys|0.004402218386530876	keyboard	laptops|computers	0	298197
in|0.01949535682797432, not|-0.14311976730823517, a|0.04456599801778793, lot|0.025043630972504616, of|0.005199272185564041, words|-0.07826070487499237, is|0.00666620722040534, the|-0.005144678521901369, sun|-0.013161243870854378, at|0.01736431010067463, the|0.0034698517993092537, skier's|0.059458356350660324, back,|0.8301495909690857, right,|-0.12090137600898743, front|-0.056253574788570404, or|-0.8007649779319763, left|-0.05846322700381279	yes	right|left	0	159969
in|0.0068017253652215, not|0.031203661113977432, a|-0.0036581384483724833, lot|0.005315228831022978, of|0.0025596055202186108, words|0.027295704931020737, is|0.0006890379008837044, the|0.0036754286848008633, animal|-0.0172286219894886, in|0.0026165619492530823, the|0.0005364904063753784, foreground|0.0015335746575146914, much|0.024449065327644348, larger|0.0018849282059818506, than|0.01269232016056776, the|0.0027773550245910883, cat|-0.02110649272799492	ear	yes	0	42576
in|-0.016451148316264153, not|0.013016416691243649, a|-0.000986012164503336, lot|0.0056734345853328705, of|0.002528540091589093, words|0.005689495708793402, what|0.033125195652246475, do|0.005710024852305651, you|0.001974283717572689, call|0.08172614127397537, the|-0.004422623664140701, things|0.062414105981588364, that|0.008029215037822723, stick|-0.05249428004026413, to|-0.014612063765525818, the|-0.018086358904838562, refrigerator|0.12250277400016785	magnets	magnets	1	496099
in|0.0218350812792778, not|-0.25946351885795593, a|0.0401652567088604, lot|0.03159281983971596, of|-0.04382349178195, words|-0.17158612608909607, are|0.008499876596033573, all|0.25487375259399414, of|-0.04167821258306503, the|-0.012530403211712837, fruits|0.055658627301454544, displayed|-0.041405219584703445, ripe|-0.04740968719124794, enough|-0.11848003417253494, to|0.03029339574277401, consume|0.38399824500083923	no	yes|no	1	407574
in|-0.018889645114541054, not|0.023575767874717712, a|0.03071334771811962, lot|0.03429250419139862, of|0.0015983640914782882, words|-0.03488042205572128, what|0.07340799272060394, part|0.1297619789838791, of|0.007140663918107748, the|0.008541653864085674, house|0.08426254242658615, is|0.013192405924201012, this|0.02314634621143341, picture|0.029730306938290596, taken|0.06700034439563751, in|0.19347335398197174	oven	kitchen	0	318722
in|-0.10237497836351395, not|-0.07721007615327835, a|0.031191403046250343, lot|-0.0021447474136948586, of|0.0378374382853508, words|-0.1801830381155014, is|-0.004475484136492014, there|0.0520915761590004, likely|-0.011864889413118362, a|0.059690967202186584, meat|0.03797819837927818, eater|0.1386025995016098, using|-0.11024786531925201, this|-0.054981671273708344, computer|-0.02480810508131981	yes	yes|no	0	149222
in|0.024207625538110733, not|0.02710062824189663, a|-0.011090620420873165, lot|0.021238034591078758, of|0.00119317090138793, words|0.009186360985040665, what|0.011972173117101192, is|-0.00145488022826612, the|0.002083316445350647, name|-0.0032383950892835855, for|0.0072656371630728245, the|0.0034717367962002754, baggage|-0.009405585005879402, being|-0.0007020248449407518, shown|0.0034127128310501575	oil	luggage	0	360097
in|-0.10101726651191711, not|-0.2015664130449295, a|0.058593083173036575, lot|-0.03862518444657326, of|0.02428031712770462, words|-0.08344966173171997, is|0.0021315831691026688, there|0.05699069797992706, a|0.09964421391487122, light|0.07828129082918167, turned|-0.0559249185025692, on|0.022217147052288055, behind|-0.05553963780403137, the|0.0016750292852520943, skateboarder|0.05693839117884636	yes	yes	1	477906
in|-0.020613741129636765, not|0.05793978273868561, a|0.00545918894931674, lot|-0.007781124208122492, of|0.013454866595566273, words|0.07936863601207733, is|-0.0007164184935390949, the|0.0008371967705897987, woman|0.01598670333623886, trying|0.008521221578121185, to|-0.00053745589684695, brush|0.014739485457539558, the|-0.0002997018746100366, child's|0.013474788516759872, teeth|-0.003435363993048668	teeth	yes	0	570039
in|-0.0038246249314397573, not|0.006890278309583664, a|0.0025132042355835438, lot|-0.0003914870321750641, of|0.002147494815289974, words|-0.01250515691936016, what|0.008244592696428299, is|0.002256028586998582, the|-0.00026219699066132307, woman|0.00393206300213933, holding|0.002594977617263794, to|0.0015270772855728865, shield|0.011361938901245594, the|0.0007446930394507945, snow|-0.003532559145241976	flag	umbrella	0	106900
in|-0.037736598402261734, not|-0.03568747639656067, a|0.025877902284264565, lot|0.022594816982746124, of|0.015636630356311798, words|-0.24672825634479523, what|0.09874098747968674, color|0.6306337714195251, are|0.029475443065166473, the|0.033534277230501175, soles|-0.023929905146360397, of|-0.00037698179949074984, the|0.011396288871765137, man's|-0.010092608630657196, shoes|0.06807009130716324	black	white	0	10023
in|-0.1516868621110916, not|-0.06588076800107956, a|0.043660130351781845, lot|-0.05934275686740875, of|0.03681466728448868, words|-0.10033994913101196, should|-0.0881921648979187, these|-0.026269925758242607, people|-0.05930822342634201, be|0.013367025181651115, standing|-0.015853365883231163, behind|0.015677349641919136, the|-0.013480600900948048, yellow|0.002027358626946807, line|0.1919732391834259	yes	yes	1	245432
in|0.00996532291173935, not|0.011196810752153397, a|-0.0025844883639365435, lot|0.006143650040030479, of|0.00217268243432045, words|-0.010881848633289337, how|0.016555480659008026, many|0.03053346835076809, gallons|-0.010723426006734371, of|0.0038929018191993237, milk|0.004547612741589546, are|-0.0001699814310995862, in|0.00048717946629039943, the|0.0009125010692514479, fridge|0.002164136152714491	18	4	0	294035
in|0.11120396107435226, not|0.1447618454694748, a|0.021157842129468918, lot|0.025279726833105087, of|0.06359086185693741, words|-0.5374564528465271, what|0.24233631789684296, are|0.14278826117515564, on|-0.0036862590350210667, the|-0.034510403871536255, shelves|0.3646466135978699, in|0.04006577655673027, the|-0.0008627081988379359, background|0.14354251325130463	books	books	1	298197
in|0.015773065388202667, not|0.0025784876197576523, a|0.0009505946654826403, lot|-0.012984827160835266, of|0.003195605706423521, words|0.02120833843946457, what|0.03239187225699425, famous|-0.00035983824636787176, disney|-0.018032532185316086, dog|0.014084652997553349, is|-0.0032365499064326286, in|0.010770774446427822, the|-0.00029317516600713134, photo|0.02756866253912449	mouse pad		0	512112
in|-0.016075728461146355, not|0.03971308469772339, a|-0.0012386820744723082, lot|-0.003321242518723011, of|0.006739972624927759, words|-0.010732066817581654, how|-0.001966844080016017, are|0.0021225796081125736, the|0.004957777913659811, bananas|-0.011143100447952747, attached|0.024055058136582375, to|-0.00045894476352259517, the|-0.004526078701019287, display|0.03653348237276077	bananas		0	407574
in|-0.07119167596101761, not|0.05574370548129082, a|0.007792816497385502, lot|-0.041687242686748505, of|0.0367431603372097, words|0.008332347497344017, is|0.010302402079105377, this|-0.02457784116268158, a|0.012979742139577866, safe|-0.03220193088054657, place|-0.03800792247056961, for|-0.016812114045023918, the|-0.003037501825019717, cat|-0.018088264390826225	yes	no	0	318722
in|-0.1320810616016388, not|-0.11268746107816696, a|0.04743066802620888, lot|-0.019526297226548195, of|0.002843823516741395, words|-0.07746828347444534, has|-0.0021073133684694767, it|0.007856686599552631, snowed|-0.10577793419361115, more|0.05011745169758797, than|0.03983806446194649, a|0.03499150648713112, few|-0.10202077031135559, inches|0.02685072086751461	yes	yes|no	0	106900
in|0.05117863789200783, not|0.001338959438726306, a|-0.017600322142243385, lot|0.005627384874969721, of|-0.0008043599082157016, words|0.016148466616868973, where|0.004846036434173584, is|0.0005827090353704989, the|-0.0003513293922878802, man|-0.0004065284156240523, on|0.001434210455045104, the|-0.0015921287704259157, air|-0.0033596057910472155, mattress|0.03762461245059967	meow		0	331883
in|-0.0955195426940918, not|-0.023506252095103264, a|0.02945256233215332, lot|-0.07152264565229416, of|0.03386716917157173, words|0.04793662205338478, what|-0.1406143754720688, type|-0.09410624951124191, of|-0.0022501868661493063, mattress|-0.042077742516994476, is|-0.005005187354981899, he|-0.009890401735901833, laying|-0.02305969037115574, on|0.016912033781409264	yes	air	0	331883
in|0.009558326564729214, not|0.013604868203401566, a|-0.002426542341709137, lot|0.013166790828108788, of|0.0049195620231330395, words|-0.03477213904261589, how|0.03292740881443024, many|0.028596607968211174, players|0.01396573893725872, in|0.01458512432873249, blue|0.0036769178695976734, jerseys|0.055028341710567474, are|-0.004404205828905106, there|0.007598819676786661	7	2	0	187496
in|0.015120238997042179, not|0.02085019089281559, a|-0.004973694682121277, lot|0.011561127379536629, of|0.002593903336673975, words|-0.013775374740362167, what|0.03350120782852173, number|0.022747045382857323, is|0.0010982680832967162, on|0.020595014095306396, the|0.00414675660431385, middle|-0.012636208906769753, boy's|0.008547397330403328, shirt|0.022443903610110283	34	19	0	187496
in|0.004675962030887604, not|0.005684250500053167, a|0.004984907805919647, lot|0.002076469361782074, of|-0.00046621361980214715, words|0.007246054243296385, what|0.023219475522637367, is|-0.00026329467073082924, on|0.006977692246437073, the|-0.00116412912029773, wall|0.011654136702418327, behind|-0.00399432610720396, the|0.001468190341256559, table|-0.006599689368158579	pictures	window	0	496099
in|0.09142071008682251, not|0.31312382221221924, a|-0.05328398197889328, lot|0.020453227683901787, of|0.023563895374536514, words|0.2726306915283203, what|0.22508594393730164, color|-0.36028820276260376, is|-0.023852532729506493, the|-0.020880885422229767, frosting|0.08130452036857605, on|0.055421169847249985, the|0.011889037676155567, doughnut|0.08384588360786438	sprinkles	pink	0	383706
in|-0.15352606773376465, not|-0.18381333351135254, a|0.05602235347032547, lot|-0.029587281867861748, of|0.03059043362736702, words|-0.17418484389781952, is|-0.0035104108974337578, there|0.054193444550037384, more|0.11679871380329132, than|0.12263024598360062, 1|-0.10772665590047836, goat|-0.024349192157387733, in|-0.021441873162984848, there|0.03438984602689743	yes	no	0	32892
in|0.009710792452096939, not|0.012075177393853664, a|-0.0024744088295847178, lot|0.004162454511970282, of|0.0028716824017465115, words|-0.02034718170762062, what|0.026921449229121208, shape|0.03316905349493027, is|0.003400953020900488, cut|-0.013886572793126106, out|0.008880791254341602, of|0.0012046773917973042, the|0.0006327062728814781, wood|-0.004260716028511524	face	square	0	32892
in|-0.02524229884147644, not|0.030040759593248367, a|0.01254816073924303, lot|-0.013932378962635994, of|0.014233584515750408, words|-0.10218119621276855, what|0.017618997022509575, is|0.009115499444305897, over|-0.006452348083257675, the|-0.0016044758958742023, woman's|0.040923312306404114, right|0.01576782763004303, arm|0.101227767765522	purse		0	248284
in|0.005843598861247301, not|0.0016124609392136335, a|-0.0016517594922333956, lot|0.0050934976898133755, of|0.0015368395252153277, words|-0.008726929314434528, how|0.010184768587350845, many|0.02423693612217903, teeth|0.008591357618570328, is|-0.0004755588306579739, the|0.0003536446311045438, woman|-0.0014515477232635021, showing|-0.005292428657412529	9	3|4	0	138644
in|-0.09291637688875198, not|-0.17988355457782745, a|0.0454997792840004, lot|0.022605258971452713, of|0.025940880179405212, words|-0.16977673768997192, was|0.03529972583055496, this|-0.024531716480851173, picture|-0.02446480467915535, taken|0.05429088696837425, at|0.015944283455610275, an|0.01105621550232172, airport|0.16457688808441162	yes	yes|no	1	360097
in|-0.007930019870400429, not|0.09617500007152557, a|0.019830357283353806, lot|-0.012188087217509747, of|0.0070170448161661625, words|0.017959125339984894, where|0.01874787174165249, are|-4.6369561459869146e-05, the|-0.007271351292729378, luggage|0.011301041580736637, in|0.0069808815605938435, the|0.0023158814292401075, picture|-0.0005936238449066877	luggage		0	360097
in|-0.13481983542442322, not|-0.07344581186771393, a|0.032245934009552, lot|-0.03686559945344925, of|0.022318564355373383, words|-0.047357913106679916, are|-0.00925483275204897, the|-0.018925022333860397, trees|-0.0010105406399816275, in|-0.008278883062303066, the|-0.014045636169612408, water|0.05420392006635666, alive|0.06968584656715393	yes	no	0	483013
in|0.038355350494384766, not|0.0368480309844017, a|-0.00933860708028078, lot|0.028935031965374947, of|0.0072680385783314705, words|-0.03562473878264427, how|0.07612169533967972, many|0.0851922556757927, toys|0.03264785185456276, are|0.008426189422607422, on|0.013680217787623405, the|-0.006005601491779089, bed|0.019816450774669647	4	5|7	0	512112
